기간,회원구분,급전방식,사업구분,지역,원자력,유연탄,무연탄,유류,LNG,양수,신재생,,,,,,,,기타,합계
,,,,,,,,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,,
2023/01,합계,합계,합계,경남,0,8200,0,27.19,0,1300,4.515000000000001,0,1467.819694000025,86.18599999999999,145.469,0,15.355,0,4.583,11251.117694000024
2023/01,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,573.4842899999994,294.69939999999997,1.2164000000000001,0.5,396.949,0,19.2,1812.9180899999992
2023/01,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,62.65248500000001,0,2.31,0,5,0,3.25,608.933485
2023/01,합계,합계,합계,소계,24650,37727.882,400,920.155,41201.457,4700,878.9539999999996,346.33,21554.355570006293,1934.5023999999999,1800.4234,255.58,1805.1019999999999,0,456.5949999999999,138631.33637000626
2022/12,합계,합계,합계,서울,0,0,0,0,802.346,0,68.39999999999999,0,46.61980000000001,0,0.316,0,6.865,0,27.950000000000003,952.4968
2022/12,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,167.05267500000008,0.758,0.01,0,6.6899999999999995,0,33.9,6664.926675
2022/12,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,132.38995999999995,0,3.56,0,4.5,0,9.9,638.85696
2022/12,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,104.35005500000003,49,12.599,0,78.23,0,33.28,14197.701055
2022/12,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,240.97807099999986,0,1.83,0,2.14,0,4.36,385.5890709999999
2022/12,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,44.83494000000002,0,0,0,0.099,0,88,188.39894000000004
2022/12,합계,합계,합계,울산,2800,0,0,0,2514.7,0,27.878,0,84.14297500000004,1.65,0.3,0,0,0,21.9,5450.570975
2022/12,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,261.49,0,1277.7856950000237,5.326,276.11800000000005,254,59.952999999999996,0,58.154999999999994,20501.689695000026
2022/12,합계,합계,합계,강원,0,4274,400,0,1279.2,1000,34.296,0,1567.163191000043,480.5480000000001,520.0949999999999,0,361.31500000000005,0,13.39,9930.007191000044
2022/12,합계,합계,합계,충북,0,0,0,58.3,0,0,39.6,0,1139.5256500000248,0,519.004,0,2.66,0,52.806999999999995,1811.8966500000247
2022/12,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2570.6193549998793,2,32.297,0,375.12,0,9.28,25828.94435499988
2022/12,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3957.407895000221,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6403.616895000221
2022/12,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4643.891394999949,425.47499999999997,37.107,1.08,2.923,0,23.009999999999998,14466.00639499995
2022/12,합계,합계,합계,경북,11400,156.1,0,18.5,361.6,1400,3.778,0,2909.615998999746,467.36,180.155,0,3.5,0,38.935,16939.543998999747
2022/12,합계,합계,합계,경남,0,8200,0,27.19,0,1300,4.515000000000001,0,1445.5506440000238,86.18599999999999,145.469,0,15.355,0,4.583,11228.848644000022
2022/12,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,580.3497599999994,294.69939999999997,1.2164000000000001,0.5,396.949,0,19.2,1819.7835599999992
2022/12,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,62.442850000000014,0,2.31,0,5,0,3.25,608.7238500000001
2022/12,합계,합계,합계,소계,24650,37727.882,400,920.155,41201.457,4700,878.9539999999996,346.33,20974.720910006214,1892.5023999999999,1812.4234,255.58,1801.002,0,456.5949999999999,138017.60171000622
2022/11,합계,합계,합계,서울,0,0,0,0,802.346,0,68.39999999999999,0,45.98786500000002,0,0.316,0,6.865,0,27.950000000000003,951.864865
2022/11,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,162.4852150000001,0.758,0.01,0,6.6899999999999995,0,33.9,6665.959215000001
2022/11,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,129.35831999999996,0,3.56,0,4.5,0,9.9,635.82532
2022/11,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,229.66500000000002,0,103.76337000000002,49,12.599,0,78.23,0,33.28,14199.514369999999
2022/11,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,239.63418099999996,0,1.83,0,2.14,0,4.36,384.245181
2022/11,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,43.23208500000002,0,0,0,0.099,0,88,186.79608500000003
2022/11,합계,합계,합계,울산,2800,0,0,0,2514.7,0,27.878,0,83.49368500000003,1.65,0.3,0,0,0,21.9,5449.921685
2022/11,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,260.61,0,1261.9851900000224,5.326,276.11800000000005,254,59.702999999999996,0,58.154999999999994,20484.759190000026
2022/11,합계,합계,합계,강원,0,4274,400,0,1279.2,1000,34.296,0,1561.876336000044,480.46800000000013,520.0949999999999,0,361.31500000000005,0,13.39,9924.640336000044
2022/11,합계,합계,합계,충북,0,0,0,58.3,0,0,39.6,0,1136.7376850000253,0,519.004,0,2.66,0,52.806999999999995,1809.1086850000252
2022/11,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2554.5513599998785,2,32.297,0,374.46,0,9.28,25812.216359999882
2022/11,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3920.904790000218,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6367.113790000218
2022/11,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4583.653764999939,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14334.158764999938
2022/11,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,3.4779999999999998,0,2855.9736739997397,425.36,180.155,0,3.5,0,38.935,15443.601673999741
2022/11,합계,합계,합계,경남,0,8200,0,27.19,0,1300,4.515000000000001,0,1420.2490090000235,86.18599999999999,145.469,0,14.535,0,4.583,11202.727009000022
2022/11,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,569.0716149999996,294.59999999999997,0.8164,0.5,397.139,0,19.2,1808.1960149999995
2022/11,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,61.19527500000004,0,2.31,0,5,0,3.25,607.4762750000001
2022/11,합계,합계,합계,소계,23250,37727.882,400,920.155,41201.457,4700,885.7739999999995,346.33,20734.153420006147,1778.8229999999999,1811.9134,255.58,1799.4620000000002,0,456.5949999999999,136268.12482000614
2022/10,합계,합계,합계,서울,0,0,0,0,802.346,0,68.39999999999999,0,45.57069500000003,0,0.316,0,6.865,0,27.950000000000003,951.447695
2022/10,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,164.04856500000022,0.758,0.01,0,6.6899999999999995,0,33.9,6667.522565
2022/10,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,125.73510999999996,0,3.56,0,4.5,0,9.9,632.2021100000001
2022/10,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,229.66500000000002,0,102.13842000000002,49,12.599,0,78.23,0,33.28,14197.889419999998
2022/10,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,12.635,0,239.33952599999992,0,1.83,0,2.14,0,4.36,375.55052599999993
2022/10,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,42.95812000000002,0,0,0,0.099,0,88,186.52212000000003
2022/10,합계,합계,합계,울산,2800,0,0,0,2514.7,0,27.878,0,81.739575,1.65,0.3,0,0,0,21.9,5448.1675749999995
2022/10,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,240.81,0,1239.5215250000213,5.326,276.11800000000005,254,59.702999999999996,0,58.154999999999994,20442.495525000024
2022/10,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,34.296,0,1554.6009830000444,480.46800000000013,518.795,0,361.51500000000004,0,13.39,8876.264983000045
2022/10,합계,합계,합계,충북,0,0,0,58.3,0,0,39.6,0,1124.5211960000242,0,519.004,0,2.54,0,52.047,1796.0121960000242
2022/10,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2540.000109999881,2,32.297,0,374.46,0,9.28,25797.66510999988
2022/10,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3891.743300000215,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6337.9523000002155
2022/10,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4521.634634999933,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14272.139634999932
2022/10,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,3.4779999999999998,0,2844.836863999745,421.16,180.155,0,3.5,0,38.935,15428.264863999746
2022/10,합계,합계,합계,경남,0,8200,0,27.19,0,1300,4.515000000000001,0,1382.43186900002,86.18599999999999,145.469,0,14.535,0,4.583,11164.90986900002
2022/10,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,570.6935249999997,294.59999999999997,0.8164,0.5,397.139,0,19.2,1809.8179249999996
2022/10,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,59.74769000000003,0,2.31,0,5,0,3.25,606.0286900000001
2022/10,합계,합계,합계,소계,23250,36687.882,400,920.155,41201.457,4700,857.5739999999996,346.33,20531.261708006088,1774.6229999999998,1810.6134,255.58,1799.5420000000001,0,455.8349999999999,134990.85310800606
2022/09,합계,합계,합계,서울,0,0,0,0,802.346,0,68.39999999999999,0,45.57069500000003,0,0.316,0,6.865,0,27.950000000000003,951.447695
2022/09,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,158.78005500000023,0.758,0.01,0,6.6899999999999995,0,33.9,6662.254055
2022/09,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,124.44348999999997,0,3.56,0,4.5,0,9.9,630.91049
2022/09,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,229.66500000000002,0,102.13842000000002,49,12.599,0,78.23,0,33.28,14197.889419999998
2022/09,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,12.635,0,238.96704599999993,0,1.83,0,2.14,0,4.36,375.17804599999994
2022/09,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,42.95812000000002,0,0,0,0.099,0,88,186.52212000000003
2022/09,합계,합계,합계,울산,2800,0,0,0,2514.7,0,30.677999999999997,0,81.24293500000002,1.65,0.3,0,0,0,21.9,5450.470934999999
2022/09,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,231.21,0,1237.2036150000213,5.326,276.11800000000005,254,59.702999999999996,0,58.154999999999994,20430.577615000024
2022/09,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,34.296,0,1548.9432630000442,459.46800000000013,518.795,0,361.51500000000004,0,13.39,8849.607263000045
2022/09,합계,합계,합계,충북,0,0,0,58.3,0,0,19.8,0,1122.7345460000242,0,519.004,0,2.54,0,52.047,1774.4255460000243
2022/09,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2538.397984999881,2,32.297,0,374.46,0,9.28,25796.06298499988
2022/09,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3886.022340000215,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6332.231340000215
2022/09,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4406.612059999932,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14157.117059999931
2022/09,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2831.420293999745,421.16,180.155,0,3.5,0,38.935,15417.248293999746
2022/09,합계,합계,합계,경남,0,8200,0,27.19,0,1300,2.715,0,1374.56039900002,86.18599999999999,145.469,0,14.535,0,4.583,11155.238399000018
2022/09,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,557.7369599999996,294.59999999999997,0.8164,0.5,397.139,0,19.2,1796.8613599999996
2022/09,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,57.79420000000003,0,2.31,0,5,0,3.25,604.0752000000001
2022/09,합계,합계,합계,소계,23250,36687.882,400,920.155,41201.457,4700,831.5739999999996,346.33,20355.526423006093,1753.6229999999998,1810.6134,255.58,1799.5420000000001,0,455.8349999999999,134768.11782300606
2022/08,합계,합계,합계,서울,0,0,0,0,802.346,0,68.39999999999999,0,45.614375000000024,0,0.316,0,6.865,0,27.950000000000003,951.491375
2022/08,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,156.5581600000002,0.758,0.01,0,6.6899999999999995,0,33.9,6660.032160000001
2022/08,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,119.54522000000009,0,3.56,0,4.5,0,9.9,626.0122200000001
2022/08,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,229.56000000000003,0,101.31097000000004,49,12.599,0,78.23,0,33.28,14196.956969999997
2022/08,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,12.635,0,237.81365599999992,0,1.83,0,2.14,0,4.36,374.02465599999994
2022/08,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,41.90219500000003,0,0,0,0.099,0,88,185.46619500000006
2022/08,합계,합계,합계,울산,2800,0,0,0,2514.7,0,30.677999999999997,0,80.98556500000001,1.65,0.3,0,0,0,21.9,5450.213565
2022/08,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,231.21,0,1232.3213900000214,5.326,276.11800000000005,254,59.702999999999996,0,58.154999999999994,20425.695390000023
2022/08,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,34.296,0,1554.561193000045,459.46800000000013,520.0949999999999,0,361.51500000000004,0,13.39,8856.525193000045
2022/08,합계,합계,합계,충북,0,0,0,58.3,0,0,19.8,0,1121.753651000026,0,519.004,0,2.54,0,52.806999999999995,1774.204651000026
2022/08,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2514.444339999882,2,32.297,0,374.46,0,9.28,25772.109339999883
2022/08,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3865.656245000213,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6311.865245000214
2022/08,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4397.456059999926,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14147.961059999925
2022/08,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2798.8692789997503,421.16,180.155,0,3.5,0,38.935,15384.697278999753
2022/08,합계,합계,합계,경남,0,8200,0,27.19,0,1300,2.715,0,1394.2848240000199,86.18599999999999,145.469,0,14.535,0,4.583,11174.962824000018
2022/08,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,559.2037899999997,294.59999999999997,0.8164,0.5,397.139,0,19.2,1798.3281899999997
2022/08,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,57.774200000000036,0,2.31,0,5,0,3.25,604.0552000000001
2022/08,합계,합계,합계,소계,23250,36687.882,400,920.155,41201.457,4700,831.4689999999997,346.33,20280.05511300605,1753.6229999999998,1811.9134,255.58,1799.5420000000001,0,456.5949999999999,134694.60151300603
2022/07,합계,합계,합계,서울,0,0,0,0,802.346,0,68.1,0,45.603455000000025,0,0.316,0,6.865,0,27.950000000000003,951.1804549999999
2022/07,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,150.01956500000017,0.758,0.01,0,6.6899999999999995,0,33.9,6653.493565000001
2022/07,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,115.94522000000012,0,3.56,0,4.5,0,9.9,622.4122200000002
2022/07,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,213.72000000000003,0,100.94561000000004,49,12.599,0,78.23,0,33.28,14180.751609999998
2022/07,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,12.635,0,234.94925599999993,0,1.83,0,2.14,0,4.36,371.160256
2022/07,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,41.490520000000025,0,0,0,0.099,0,88,185.05452000000005
2022/07,합계,합계,합계,울산,2800,0,0,0,2514.7,0,30.677999999999997,0,78.76887,1.65,0.3,0,0,0,21.9,5447.99687
2022/07,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,221.61,0,1202.7210300000206,5.326,276.11800000000005,254,59.702999999999996,0,58.154999999999994,20386.495030000024
2022/07,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,34.296,0,1512.8921980000437,459.46800000000013,520.0949999999999,0,358.51500000000004,0,13.39,8811.856198000043
2022/07,합계,합계,합계,충북,0,0,0,58.3,0,0,19.8,0,1092.2447610000238,0,519.004,0,2.54,0,52.806999999999995,1744.6957610000236
2022/07,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2478.9818049998853,2.02,32.297,0,374.46,0,9.28,25736.666804999888
2022/07,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,21.165,0,3800.4384350002074,79.5,80.03699999999999,0,479.70300000000003,0,14.695,6246.647435000208
2022/07,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4346.78818999993,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14097.293189999931
2022/07,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2719.851878999747,421.16,180.155,0,3.5,0,38.935,15305.679878999748
2022/07,합계,합계,합계,경남,0,8200,0,27.19,0,1300,2.715,0,1370.7769290000183,86.18599999999999,145.469,0,14.535,0,4.583,11151.454929000018
2022/07,합계,합계,합계,제주,0,0,0,233.135,333.734,0,0,0,556.0814799999995,294.59999999999997,0.8164,0.5,357.139,0,19.2,1795.2058799999995
2022/07,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,56.48492000000003,0,2.31,0,5,0,3.25,602.76592
2022/07,합계,합계,합계,소계,23250,36687.882,400,960.155,41201.457,4700,805.7289999999996,346.33,19904.98412300588,1753.6429999999998,1811.9134,255.58,1756.5420000000001,0,456.5949999999999,134290.81052300587
2022/06,합계,합계,합계,서울,0,0,0,0,802.346,0,68.1,0,45.603455000000025,0,0.316,0,6.865,0,27.950000000000003,951.1804549999999
2022/06,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,47.28,0,148.88161000000017,0.758,0.01,0,6.6899999999999995,0,33.9,6652.3556100000005
2022/06,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,1.407,0,115.94522000000012,0,3.56,0,4.5,0,9.9,622.4122200000002
2022/06,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,213.72000000000003,0,100.94561000000004,49,12.599,0,78.23,0,33.28,14180.751609999998
2022/06,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,12.635,0,234.96135599999997,0,1.83,0,2.14,0,4.36,371.172356
2022/06,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,41.211440000000024,0,0,0,0.099,0,88,184.77544000000006
2022/06,합계,합계,합계,울산,2800,0,0,0,2514.7,0,30.677999999999997,0,78.76887,1.65,0.3,0,0,0,21.9,5447.99687
2022/06,합계,합계,합계,경기,0,253.35500000000002,0,43.650000000000006,17611.857000000004,400,221.61,0,1200.5217500000208,5.326,276.11800000000005,254,59.702999999999996,0,59.06399999999999,20385.204750000023
2022/06,합계,합계,합계,강원,0,3234,400,0,1279.2,1000,34.296,0,1504.9528430000432,459.46800000000013,520.0949999999999,0,358.51500000000004,0,13.39,8803.916843000043
2022/06,합계,합계,합계,충북,0,0,0,58.3,0,0,19.8,0,1087.4647910000244,0,519.004,0,2.54,0,52.806999999999995,1739.9157910000245
2022/06,합계,합계,합계,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2462.8257449998855,2.02,32.217,0,374.46,0,9.28,25720.430744999885
2022/06,합계,합계,합계,전북,0,695.3689999999999,0,7.340000000000001,718.4000000000001,600,21.165,0,3797.4578550002093,79.5,80.03699999999999,0,169.703,0,74.695,6243.66685500021
2022/06,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,50.08,0,4346.815989999934,353.97499999999997,36.997,1.08,2.923,0,23.009999999999998,14097.320989999935
2022/06,합계,합계,합계,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2715.171993999747,421.16,180.155,0,3.5,0,38.935,15300.999993999747
2022/06,합계,합계,합계,경남,0,8200,0,27.19,0,1300,2.715,0,1386.5481890000183,86.18599999999999,145.469,0,14.535,0,4.583,11167.226189000015
