기간,지역,원자력,석탄,,,유류,LNG,양수,신재생,,,,,,,,,기타,전력시장 계
,,,유연탄,무연탄,계,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,계,,
2022/02,서울,0,0,0,0,0,850.428,0,67.8,0,14.232000000000003,0,0,0,6.865,0,88.89699999999999,32.95,972.275
2022/02,부산,4550,19,0,19,0,1895.986,0,41.68,0,78.622,0.75,0,0,6.6899999999999995,0,127.74199999999999,40.195,6632.923
2022/02,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.205,0,3.56,0,4.5,0,56.165,15.6,612.165
2022/02,인천,0,5080,0,5080,0,8597.146999999999,0,211.32000000000002,0,45.57399999999999,49,12.599,0,78.23,0,396.723,36.18,14110.05
2022/02,광주,0,0,0,0,0,115.246,0,0,0,60.331,0,1.83,0,2.12,0,64.281,4.36,183.88699999999997
2022/02,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,14.396999999999998,0,0,0,0,0,21.457,96.8,192.637
2022/02,울산,2800,0,0,0,0,2787.2000000000003,0,30.677999999999997,0,36.11800000000001,1.65,0.3,0,0,0,68.74600000000001,38.08,5694.026000000001
2022/02,경기,0,253.35500000000002,0,253.35500000000002,43.2,17893.536,400,220.19000000000003,0,278.0139999999999,5.25,275.65,254,58.504,0,1091.6079999999997,66.655,19748.354
2022/02,강원,0,3234,400,3634,0,1279.2,1000,30,0,532.4700000000012,459.46800000000013,517.792,0,355.845,0,1895.5750000000014,12.9,7821.675000000001
2022/02,충북,0,0,0,0,58.3,0,0,19.8,0,285.19999999999993,0,518.404,0,1.79,0,825.194,48.647,932.1410000000014
2022/02,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,738.9890000000014,2,38.945,0,371.63,0,1561.8140000000012,808.84,24820.139999999996
2022/02,전북,0,917.2689999999999,0,917.2689999999999,0,718.4,600,19.8,0,745.7190000000005,79.5,79.92699999999998,0,167.55700000000002,0,1092.5030000000006,74.535,3402.707000000003
2022/02,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,50.08,0,1860.1419999999998,345.97499999999997,36.238,1,1.871,0,2295.3059999999996,2263.81,13563.915999999974
2022/02,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,613.2540000000013,421.16,177.631,0,3.5,0,1220.3450000000014,1281.665,14475.109999999997
2022/02,경남,0,8200,0,8200,26.3,0,1300,2.4,0,386.81100000000055,67.38,145.14000000000001,0,13.115,0,614.8460000000006,12.5,10153.646
2022/02,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,303.0269999999996,294.59999999999997,0.8160000000000001,0.5,356.85,0,955.7929999999996,20.4,1536.172000000003
2022/02,세종,0,0,0,0,0,530.441,0,5.28,0,24.594,0,2.31,0,5,0,37.184000000000005,3.25,570.875
2022/02,소계,23250,37409.78200000001,400,37809.78200000001,863.345,41528.026000000005,4700,775.7079999999995,346.33,6064.698999999896,1726.733,1811.1419999999994,255.5,1434.067,0,12414.178999999895,4857.367,125422.69899999983
2022/01,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126468.097,126468.09700000212
2022/01,서울,0,0,0,0,0,850.428,0,67.8,0,14.232000000000003,0,0,0,6.865,0,88.89699999999999,32.95,972.275
2022/01,부산,4550,19,0,19,0,1895.986,0,41.68,0,78.622,0.75,0,0,6.6899999999999995,0,127.74199999999999,40.195,6632.923
2022/01,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.205,0,3.56,0,4.5,0,56.165,15.6,612.165
2022/01,인천,0,5080,0,5080,0,8597.146999999999,0,211.32000000000002,0,45.57399999999999,49,12.599,0,78.23,0,396.723,36.18,14110.05
2022/01,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2022/01,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,14.396999999999998,0,0,0,0,0,21.457,96.8,192.637
2022/01,울산,2800,0,0,0,1200,2787.2000000000003,0,30.677999999999997,0,36.11800000000001,1.65,0.3,0,0,0,68.74600000000001,38.08,6894.026000000001
2022/01,경기,0,253.35500000000002,0,253.35500000000002,43.2,17893.536,400,220.19000000000003,0,276.8689999999999,5.25,275.65,254,58.504,0,1090.4629999999997,66.655,19747.209
2022/01,강원,0,3234,400,3634,0,1279.2,1000,30,0,530.9580000000011,459.46800000000013,517.792,0,355.845,0,1894.0630000000012,12.9,7820.1630000000005
2022/01,충북,0,0,0,0,58.3,0,0,19.8,0,280.673,0,518.404,0,1.79,0,820.6669999999999,48.647,927.6140000000014
2022/01,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,735.5050000000014,2,38.945,0,371.63,0,1558.3300000000013,808.84,24816.655999999995
2022/01,전북,0,917.2689999999999,0,917.2689999999999,0,718.4,600,4.8,0,640.0790000000003,79.5,79.92699999999998,0,167.55700000000002,0,971.8630000000003,74.535,3282.0670000000027
2022/01,전남,5900,1231.1,0,1231.1,0,1873.6999999999998,0,50.08,0,1831.8770000000004,345.97499999999997,36.238,1,1.871,0,2267.041,2263.81,13535.65099999998
2022/01,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,608.4570000000012,421.16,177.631,0,3.5,0,1215.5480000000014,1281.665,14470.312999999996
2022/01,경남,0,8200,0,8200,26.3,0,1300,2.4,0,384.34300000000053,67.38,145.14000000000001,0,13.115,0,612.3780000000005,12.5,10151.178
2022/01,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,301.4439999999996,294.59999999999997,0.8160000000000001,0.5,356.85,0,954.2099999999997,20.4,1534.5890000000031
2022/01,세종,0,0,0,0,0,530.441,0,5.28,0,24.594,0,2.31,0,5,0,37.184000000000005,3.25,570.875
2022/01,소계,23250,37409.78200000001,400,37809.78200000001,2063.3450000000003,41528.026000000005,4700,760.7079999999995,346.33,5910.282999999905,1726.733,1811.1419999999994,255.5,1434.067,0,12244.762999999904,4857.367,126453.28299999985
2021/12,서울,0,0,0,0,0,850.428,0,67.8,0,14.232000000000003,0,0,0,6.865,0,88.89699999999999,32.95,972.275
2021/12,부산,4550,19,0,19,0,1895.986,0,47.28,0,78.622,0.75,0,0,6.6899999999999995,0,133.342,40.195,6638.523
2021/12,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/12,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,44.599999999999994,49,12.599,0,78.23,0,398.14900000000006,36.18,14111.475999999999
2021/12,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/12,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,14.396999999999998,0,0,0,0,0,21.457,96.8,192.637
2021/12,울산,2800,0,0,0,1200,2787.2000000000003,0,30.677999999999997,0,35.075,1.65,0.3,0,0,0,67.703,38.08,6892.983000000001
2021/12,경기,0,253.35500000000002,0,253.35500000000002,43.2,17893.536,400,220.19000000000003,0,277.65099999999984,5.25,275.65,254,58.504,0,1091.245,66.655,19747.991
2021/12,강원,0,3234,400,3634,0,1279.2,1000,30,0,517.3100000000012,459.46800000000013,517.792,0,355.845,0,1880.4150000000016,12.9,7806.515000000001
2021/12,충북,0,0,0,0,58.3,0,0,19.8,0,272.48400000000004,0,518.404,0,1.79,0,812.4780000000001,48.647,919.4250000000012
2021/12,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,722.9980000000014,2,38.945,0,371.63,0,1545.8230000000012,808.84,24804.148999999998
2021/12,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,637.4540000000004,79.5,79.92699999999998,0,167.55700000000002,0,969.2380000000004,74.535,3279.4420000000027
2021/12,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1808.446,345.97499999999997,36.238,1,1.871,0,2243.6099999999997,2263.81,14012.219999999983
2021/12,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,588.7630000000014,421.16,177.631,0,3.5,0,1195.8540000000014,1281.665,14450.618999999999
2021/12,경남,0,8200,0,8200,26.3,0,1300,2.4,0,365.6840000000002,67.38,145.14000000000001,0,13.115,0,593.7190000000002,12.5,10132.519
2021/12,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,318.11899999999946,294.59999999999997,0.8160000000000001,0.5,357.139,0,971.1739999999994,20.4,1551.5530000000037
2021/12,세종,0,0,0,0,0,530.441,0,5.28,0,24.594,0,2.31,0,5,0,37.184000000000005,3.25,570.875
2021/12,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41528.026000000005,4700,768.7079999999995,346.33,5827.455999999918,1726.733,1811.1419999999994,255.5,1434.3560000000002,0,12170.224999999917,4857.367,126878.74499999986
2021/11,서울,0,0,0,0,0,850.428,0,67.8,0,13.734000000000004,0,0,0,6.865,0,88.399,32.95,971.777
2021/11,부산,4550,19,0,19,0,1895.986,0,47.28,0,76.887,0.75,0,0,6.6899999999999995,0,131.607,40.195,6636.788
2021/11,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/11,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,44.221,49,12.599,0,78.23,0,397.77000000000004,35.08,14109.997
2021/11,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/11,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,14.396999999999998,0,0,0,0,0,21.457,96.8,192.637
2021/11,울산,2800,0,0,0,1200,2787.2000000000003,0,30.677999999999997,0,33.111000000000004,1.65,0.3,0,0,0,65.739,38.08,6891.019000000001
2021/11,경기,0,253.35500000000002,0,253.35500000000002,43.2,18343.536,400,228.19000000000003,0,274.7119999999998,5.25,275.65,254,58.504,0,1096.3059999999996,66.655,20203.052
2021/11,강원,0,3234,400,3634,0,1279.2,1000,30,0,493.64700000000136,459.46800000000013,517.792,0,355.845,0,1856.7520000000015,12.9,7782.852000000001
2021/11,충북,0,0,0,0,58.3,0,0,19.8,0,264.47,0,518.404,0,1.79,0,804.4639999999999,48.647,911.4110000000011
2021/11,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,711.9720000000011,2,38.945,0,371.16999999999996,0,1534.337000000001,808.84,24792.663
2021/11,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,532.5080000000005,79.5,79.92699999999998,0,167.55700000000002,0,864.2920000000005,74.535,3174.496000000003
2021/11,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1732.1780000000006,345.97499999999997,36.238,1,1.871,0,2167.3420000000006,2263.81,13935.951999999983
2021/11,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,581.8750000000014,421.16,177.631,0,3.5,0,1188.9660000000015,1281.665,14443.731
2021/11,경남,0,8200,0,8200,26.3,0,1300,2.4,0,360.53000000000026,48.58,145.14000000000001,0,13.115,0,569.7650000000002,12.5,10108.565
2021/11,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,313.4369999999995,294.59999999999997,0.8160000000000001,0.5,357.139,0,966.4919999999995,20.4,1546.8710000000037
2021/11,세종,0,0,0,0,0,530.441,0,5.28,0,24.594,0,2.31,0,5,0,37.184000000000005,3.25,570.875
2021/11,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41978.026,4700,776.7079999999996,346.33,5579.299999999919,1707.933,1811.1419999999994,255.5,1433.8960000000002,0,11910.80899999992,4856.267,127068.2289999999
2021/10,서울,0,0,0,0,0,850.428,0,67.8,0,13.734000000000004,0,0,0,6.865,0,88.399,32.95,971.777
2021/10,부산,4550,19,0,19,0,1895.986,0,47.28,0,76.887,0.75,0,0,6.6899999999999995,0,131.607,40.195,6636.788
2021/10,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/10,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,43.76,49,12.599,0,78.23,0,397.309,35.08,14109.535999999998
2021/10,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/10,대전,0,0,0,0,0,74.38,0,7.0600000000000005,0,14.396999999999998,0,0,0,0,0,21.457,96.8,192.637
2021/10,울산,2800,0,0,0,1200,2787.2000000000003,0,10.877999999999998,0,33.111000000000004,1.65,0.3,0,0,0,45.939,38.08,6871.219000000001
2021/10,경기,0,253.35500000000002,0,253.35500000000002,43.2,18182.566,400,228.19000000000003,0,269.2669999999999,5.25,275.65,254,58.504,0,1090.8609999999999,66.655,20036.637
2021/10,강원,0,3234,400,3634,0,1279.2,1000,30,0,489.2810000000014,459.46800000000013,517.792,0,355.845,0,1852.3860000000016,12.9,7778.486
2021/10,충북,0,0,0,0,58.3,0,0,19.8,0,250.421,0,518.404,0,1.79,0,790.415,48.647,897.3620000000009
2021/10,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,707.7030000000013,2,38.945,0,371.16999999999996,0,1530.0680000000011,808.84,24788.394
2021/10,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,497.00600000000054,79.5,79.92699999999998,0,167.55700000000002,0,828.7900000000005,74.535,3138.994000000003
2021/10,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1723.4840000000008,345.97499999999997,36.238,1,1.871,0,2158.6480000000006,2263.81,13927.257999999987
2021/10,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,571.9060000000013,421.16,177.631,0,3.5,0,1178.9970000000014,1281.665,14433.762
2021/10,경남,0,8200,0,8200,26.3,0,1300,2.4,0,315.5850000000002,48.58,145.14000000000001,0,13.115,0,524.8200000000002,12.5,10063.619999999999
2021/10,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,309.6139999999995,294.59999999999997,0.8160000000000001,0.5,357.139,0,962.6689999999995,20.4,1543.0480000000036
2021/10,세종,0,0,0,0,0,530.441,0,5.28,0,23.719,0,2.31,0,5,0,36.309,3.25,570
2021/10,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41817.056,4700,756.9079999999997,346.33,5446.901999999927,1707.933,1811.1419999999994,255.5,1433.8960000000002,0,11758.610999999928,4856.267,126755.06099999993
2021/09,서울,0,0,0,0,0,852.428,0,67.8,0,13.734000000000004,0,0,0,6.865,0,88.399,32.95,973.777
2021/09,부산,4550,19,0,19,0,1895.986,0,47.28,0,72.10000000000001,0.75,0,0,6.6899999999999995,0,126.82000000000001,40.195,6632.001
2021/09,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/09,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,43.76,49,12.599,0,78.23,0,397.309,35.08,14109.535999999998
2021/09,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/09,대전,0,0,0,0,0,74.38,0,0.9,0,14.396999999999998,0,0,0,0,0,15.296999999999999,96.8,186.477
2021/09,울산,2800,0,0,0,1200,2787.2000000000003,0,10.877999999999998,0,33.111000000000004,1.65,0.3,0,0,0,45.939,38.08,6871.219000000001
2021/09,경기,0,253.35500000000002,0,253.35500000000002,43.2,17861.845999999998,400,228.19000000000003,0,266.1729999999999,5.25,275.65,254,58.504,0,1087.7669999999998,66.655,19712.822999999997
2021/09,강원,0,3234,400,3634,0,1279.2,1000,30,0,484.3240000000014,459.46800000000013,517.792,0,355.845,0,1847.4290000000017,12.9,7773.529
2021/09,충북,0,0,0,0,58.3,0,0,19.8,0,244.63500000000002,0,518.404,0,1.79,0,784.6289999999999,48.647,891.5760000000008
2021/09,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,702.0820000000011,2,38.945,0,371.16999999999996,0,1524.447000000001,808.84,24782.772999999997
2021/09,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,394.41200000000055,79.5,79.92699999999998,0,167.55700000000002,0,726.1960000000006,74.535,3036.400000000003
2021/09,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1716.815000000001,345.97499999999997,36.238,1,1.871,0,2151.9790000000007,2263.81,13920.588999999985
2021/09,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,560.6810000000013,421.16,177.631,0,3.5,0,1167.7720000000013,1281.665,14422.537
2021/09,경남,0,8200,0,8200,26.3,0,1300,2.4,0,308.6210000000001,48.58,145.14000000000001,0,13.115,0,517.8560000000001,12.5,10056.655999999999
2021/09,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,303.68499999999955,294.59999999999997,0.8160000000000001,0.5,357.139,0,956.7399999999996,20.4,1537.1190000000036
2021/09,세종,0,0,0,0,0,530.441,0,5.28,0,23.719,0,2.31,0,5,0,36.309,3.25,570
2021/09,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41498.336,4700,750.7479999999997,346.33,5289.27599999993,1707.933,1811.1419999999994,255.5,1433.8960000000002,0,11594.82499999993,4856.267,126272.55499999993
2021/08,서울,0,0,0,0,0,852.428,0,67.8,0,13.719000000000003,0,0,0,6.865,0,88.384,32.95,973.7620000000001
2021/08,부산,4550,19,0,19,0,1895.986,0,47.28,0,71.801,0.75,0,0,6.6899999999999995,0,126.521,40.195,6631.702
2021/08,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/08,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,42.308,49,12.599,0,78.23,0,395.857,35.08,14108.083999999999
2021/08,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/08,대전,0,0,0,0,0,74.38,0,0.9,0,12.625,0,0,0,0,0,13.525,96.8,184.70499999999998
2021/08,울산,2800,0,0,0,1200,2787.2000000000003,0,10.877999999999998,0,32.80500000000001,1.65,0.3,0,0,0,45.633,38.08,6870.9130000000005
2021/08,경기,0,253.35500000000002,0,253.35500000000002,43.2,17861.845999999998,400,228.19000000000003,0,260.9939999999998,5.25,275.65,254,58.504,0,1082.5879999999997,66.655,19707.643999999997
2021/08,강원,0,3234,400,3634,0,1279.2,1000,15,0,477.28900000000124,459.46800000000013,517.792,0,355.845,0,1825.3940000000014,12.9,7751.494
2021/08,충북,0,0,0,0,58.3,0,0,19.8,0,244.63500000000002,0,518.404,0,1.79,0,784.6289999999999,48.647,891.5760000000008
2021/08,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,692.8120000000009,2,38.945,0,371.16999999999996,0,1515.1770000000006,808.84,24773.503
2021/08,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,391.4580000000005,79.5,79.92699999999998,0,167.55700000000002,0,723.2420000000005,74.535,3033.446000000003
2021/08,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1662.1810000000014,345.97499999999997,36.238,1,1.871,0,2097.345000000001,2263.81,13865.95499999999
2021/08,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,550.6100000000013,421.16,177.631,0,3.5,0,1157.7010000000014,1281.665,14412.466000000002
2021/08,경남,0,8200,0,8200,26.3,0,1300,2.4,0,304.9730000000001,48.58,146.14000000000001,0,13.115,0,515.2080000000001,12.5,10054.008
2021/08,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,302.09199999999953,294.59999999999997,0.8160000000000001,0.5,357.139,0,955.1469999999996,20.4,1535.5260000000033
2021/08,세종,0,0,0,0,0,530.441,0,5.28,0,23.719,0,2.31,0,5,0,36.309,3.25,570
2021/08,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41498.336,4700,735.7479999999997,346.33,5191.047999999933,1707.933,1812.1419999999994,255.5,1433.8960000000002,0,11482.596999999932,4856.267,126160.32699999995
2021/07,서울,0,0,0,0,0,852.428,0,67.8,0,13.564,0,0,0,6.865,0,88.229,32.95,973.607
2021/07,부산,4550,19,0,19,0,1895.986,0,47.28,0,71.801,0.75,0,0,6.6899999999999995,0,126.521,40.195,6631.702
2021/07,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
2021/07,인천,0,5080,0,5080,0,8597.146999999999,0,213.72000000000003,0,42.308,49,12.599,0,78.23,0,395.857,35.08,14108.083999999999
2021/07,광주,0,0,0,0,0,115.246,0,0,0,59.336000000000006,0,1.83,0,2.12,0,63.286,4.36,182.89199999999997
2021/07,대전,0,0,0,0,0,74.38,0,0.9,0,12.625,0,0,0,0,0,13.525,96.8,184.70499999999998
2021/07,울산,2800,0,0,0,1200,2787.2000000000003,0,10.877999999999998,0,32.80500000000001,1.65,0.3,0,0,0,45.633,38.08,6870.9130000000005
2021/07,경기,0,253.35500000000002,0,253.35500000000002,43.2,17861.845999999998,400,228.19000000000003,0,257.6619999999998,5.25,275.65,254,58.504,0,1079.2559999999999,66.655,19704.311999999998
2021/07,강원,0,3234,400,3634,0,1279.2,1000,15,0,470.7510000000012,461.46800000000013,517.792,0,355.845,0,1820.8560000000014,12.9,7746.956
2021/07,충북,0,0,0,0,58.3,0,0,19.8,0,242.101,0,518.404,0,1.79,0,782.095,48.647,889.0420000000009
2021/07,충남,0,18246.058,0,18246.058,465.8,3737.6279999999997,0,63.92,346.33,681.5730000000007,2,38.945,0,371.16999999999996,0,1503.9380000000006,808.84,24762.264
2021/07,전북,0,898.2689999999999,0,898.2689999999999,19,718.4,600,4.8,0,381.7340000000005,79.5,79.92699999999998,0,67.557,0,613.5180000000005,74.535,2923.722000000003
2021/07,전남,5900,1731.1000000000001,0,1731.1000000000001,0,1873.6999999999998,0,50.08,0,1655.256000000002,345.97499999999997,36.238,1,1.871,0,2090.420000000002,2179.79,13775.009999999991
2021/07,경북,10000,156.1,0,156.1,0,417,1400,4.8,0,539.3750000000011,421.16,177.631,0,3.5,0,1146.4660000000013,1281.665,14401.231000000002
2021/07,경남,0,8200,0,8200,26.3,0,1300,2.4,0,301.60300000000007,48.58,146.14000000000001,0,13.115,0,511.8380000000001,12.5,10050.637999999999
2021/07,제주,0,0,0,0,226.245,333.73400000000004,0,0,0,297.46599999999955,294.59999999999997,0.8160000000000001,0.5,357.139,0,950.5209999999996,20.4,1530.9000000000033
2021/07,세종,0,0,0,0,0,530.441,0,5.28,0,20.720000000000002,0,2.31,0,5,0,33.31,3.25,567.0010000000001
2021/07,소계,23250,37890.78200000001,400,38290.78200000001,2082.3450000000003,41498.336,4700,735.7479999999997,346.33,5128.370999999938,1709.933,1812.1419999999994,255.5,1333.8960000000002,0,11321.919999999938,4772.247,125915.62999999995
2021/06,서울,0,0,0,0,0,852.428,0,67.8,0,13.564,0,0,0,6.865,0,88.229,32.95,973.607
2021/06,부산,4550,19,0,19,0,1895.986,0,47.28,0,71.801,0.75,0,0,6.6899999999999995,0,126.521,40.195,6631.702
2021/06,대구,0,72.9,0,72.9,43.5,424,0,0.9,0,47.690999999999995,0,3.56,0,4.5,0,56.650999999999996,15.6,612.651
